-8.29677,1.98169,0.272952,2.41128,0.18717,2.21083,2.00107,1.46044,2.34253,2.18753,2.71998,0.882589,3.13215,0.149084,2.5542,2.8239,1.7815,1.59723,0.548947,2.04146,1.11795,1.88137,2.40865,2.959,2.93036,2.85233,0.436313,1.5447,1.05933,1.22811,3.06496,
-8.43383,2.34094,0.217952,1.60666,1.36393,0.76917,0.1987,1.38105,1.34137,0.697175,1.15068,2.40715,1.69194,2.39266,2.39888,0.958911,1.60068,1.29789,1.56435,0.50768,0.033839,0.499693,2.23432,1.6561,1.36338,2.04068,2.71606,1.22195,2.98233,0.346089,1.80169,
-9.99499,2.07228,2.10399,1.31249,0.017307,1.54408,0.855854,2.39148,1.61182,0.453095,2.10478,0.523586,1.69194,0.544085,2.13898,2.79584,0.0718532,1.92529,0.48612,2.66122,0.739036,1.07933,2.80068,1.66601,3.08431,3.0648,1.15821,1.4121,2.44227,2.10907,2.03012,
-10.2395,2.34094,0.217952,1.60666,1.36393,0.76917,0.1987,1.38105,1.34137,0.697175,1.15068,2.40715,1.69194,2.39266,2.46558,0.958911,1.60068,1.29789,1.56435,0.50768,0.033839,0.499693,2.23432,1.6561,1.36338,2.04068,1.16909,1.4121,2.44227,2.10907,2.03012,
-10.378,1.11165,0.400144,1.60666,1.36393,0.76917,0.1987,1.38105,1.34137,0.697175,1.15068,2.40715,1.69194,2.39266,2.62211,0.958911,1.60068,1.29789,1.56435,0.50768,0.033839,0.499693,2.23432,1.6561,1.36338,2.04068,1.16909,1.4121,2.44227,2.14515,2.03012,
-10.5307,1.51678,1.36485,2.41128,0.18717,2.21083,1.9729,1.46044,2.34253,2.18753,2.71998,0.882589,3.13215,0.149084,2.5542,2.76079,1.67673,1.78733,0.548947,2.22963,1.11452,1.88137,2.40865,2.959,2.93036,2.94981,0.436313,1.5447,1.05933,1.22811,2.03012,
-11.7194,2.38444,1.57877,1.19444,1.20316,1.1791,1.26564,1.38105,1.34137,0.697175,1.08702,2.40715,1.69194,2.39266,2.39888,2.95022,2.86296,2.76869,0.48612,2.66122,0.739036,1.07933,1.70794,1.54646,2.17345,1.46326,3.08384,1.4121,2.44227,2.00595,2.03012,
-13.0629,2.34094,0.272952,2.41128,0.18717,2.21083,2.00107,1.46044,1.34137,0.697175,1.25041,2.40715,1.69194,2.39266,2.62211,0.958911,1.60068,1.29789,1.56435,0.50768,0.033839,0.499693,2.23432,1.6561,1.36338,3.0648,1.15821,1.4121,2.5535,2.31105,2.03012,
-13.4944,0.516934,1.6001,1.24745,3.08895,0.716426,2.4234,0.837573,1.34137,0.697175,1.23064,2.40715,1.69194,2.39266,1.53804,1.11924,2.00752,2.51456,0.179713,1.53599,0.537778,2.0355,1.98339,1.54646,1.36338,1.93646,2.71606,1.21287,1.05933,1.37531,2.03012,
-14.3919,0.516934,1.6001,1.24745,3.08895,0.716426,2.4234,0.837573,1.34137,0.697175,1.23064,2.22336,1.69194,2.39266,0.906222,1.25012,2.00752,2.34971,0.179713,1.39515,0.871618,2.0355,1.70794,1.54646,2.17345,1.46326,3.08384,1.4121,2.44227,2.00595,2.03012,
-14.3919,0.516934,1.6001,1.24745,3.08895,0.716426,2.4234,0.837573,1.34137,0.697175,1.23064,2.22336,1.69194,2.39266,0.906222,1.25012,2.00752,2.34971,0.179713,1.39515,0.871618,2.0355,1.70794,1.54646,2.17345,1.46326,3.08384,1.4121,2.44227,2.00595,2.03012,
-14.4592,2.25176,1.48364,1.32522,1.20316,1.7327,0.1987,1.87753,0.211193,0.697175,1.20904,2.40715,1.69194,2.39266,2.39888,0,0.367002,2.60269,1.31916,1.72498,1.11522,2.05281,1.70794,1.54646,2.17345,1.46326,3.08384,1.4121,2.44227,2.14515,2.03012,
-14.5052,2.25176,1.48364,1.32522,1.20316,1.7327,0.1987,1.87753,0.211193,0.697175,1.1759,2.40715,1.69194,2.39266,0.457509,1.46166,1.45118,1.18798,0.769768,1.8556,1.92755,2.09098,1.70794,1.54646,1.49533,2.25785,1.6926,1.02438,2.82893,1.97667,2.03012,
-14.5274,0.516934,1.6001,1.24745,3.08895,0.716426,2.4234,0.837573,1.34137,0.697175,1.23064,2.40715,1.69194,2.39266,1.53804,1.11924,2.00752,2.51456,0.48612,2.53972,0.739036,1.07933,1.70794,1.54646,2.17345,1.8267,2.71606,1.21287,1.05933,1.37531,2.03012,
-17.3579,0.516934,1.6001,1.24745,3.08895,0.716426,2.4234,0.837573,1.34137,0.697175,1.23064,2.40715,1.69194,2.04313,1.78087,1.89685,1.45118,1.18798,0.90387,1.85325,1.92755,2.31828,1.70794,1.54646,2.28972,1.46326,1.15821,1.53396,2.49374,2.15919,2.03012,
-17.3579,0.516934,1.6001,1.24745,3.08895,0.716426,2.4234,0.837573,1.34137,0.697175,1.23064,2.40715,1.69194,2.04313,1.78087,1.89685,1.45118,1.18798,0.90387,1.85325,1.92755,2.31828,1.70794,1.54646,2.28972,1.46326,1.15821,1.53396,2.49374,2.15919,2.03012,
-17.3579,0.516934,1.6001,1.24745,3.08895,0.716426,2.4234,0.837573,1.34137,0.697175,1.23064,2.40715,1.69194,2.04313,1.78087,1.89685,1.45118,1.18798,0.90387,1.85325,1.92755,2.31828,1.70794,1.54646,2.28972,1.46326,1.15821,1.53396,2.49374,2.15919,2.03012,
-17.5987,2.38444,1.48364,1.29614,1.13145,1.7327,0.1987,1.87753,1.34137,0.697175,1.23064,2.40715,1.68127,2.04313,1.78087,1.89685,1.51785,1.18798,0.90387,1.85325,2.10509,2.31828,1.70794,1.54646,2.28972,1.46326,1.15821,1.53396,2.49374,2.15919,2.03012,
-18.9304,2.38444,1.48364,1.29614,1.13145,1.7327,0.1987,1.87753,1.34137,0.697175,1.23064,2.22336,1.70018,2.04313,1.78087,1.89685,1.45118,1.18798,0.660486,1.8556,1.92755,2.09098,1.70794,1.54646,1.49533,2.14639,1.6926,1.54154,2.44227,2.14515,1.86611,
-18.9304,2.38444,1.48364,1.29614,1.13145,1.7327,0.1987,1.87753,1.34137,0.697175,1.23064,2.22336,1.70018,2.04313,1.78087,1.89685,1.45118,1.18798,0.660486,1.8556,1.92755,2.09098,1.70794,1.54646,1.49533,2.14639,1.6926,1.54154,2.44227,2.14515,1.86611,
